"","orderId","clientId","product","sex","orderdate"
"1648",332,206,"a","female",2012-01-09
"1649",332,206,"a","female",2012-01-09
"1650",333,291,"b","male",2012-03-28
"1651",333,291,"b","male",2012-03-28
"1652",333,291,"a","male",2012-03-28
"1653",333,291,"a","male",2012-03-28
"1654",334,277,"a","female",2012-02-20
"1655",334,277,"a","female",2012-02-20
"1656",334,277,"b","female",2012-02-20
"1658",334,277,"c","female",2012-02-20
"1659",335,264,"a","male",2012-03-24
"1660",335,264,"a","male",2012-03-24
"1661",335,264,"a","male",2012-03-24
"1662",335,264,"c","male",2012-03-24
"1663",336,17,"b","female",2012-02-20
"1664",336,17,"a","female",2012-02-20
"1666",337,84,"c","male",2012-03-08
"1667",337,84,"b","male",2012-03-08
"1668",337,84,"a","male",2012-03-08
"1669",338,254,"a","female",2012-02-18
"1670",338,254,"a","female",2012-02-18
"1671",338,254,"a","female",2012-02-18
"1672",338,254,"a","female",2012-02-18
"1673",338,254,"a","female",2012-02-18
"1674",338,254,"a","female",2012-02-18
"1675",339,279,"a","female",2012-03-02
"1676",339,279,"a","female",2012-03-02
"1678",339,279,"a","female",2012-03-02
"1679",339,279,"b","female",2012-03-02
"1680",339,279,"a","female",2012-03-02
"1681",340,131,"a","male",2012-01-05
"1682",340,131,"b","male",2012-01-05
"1684",340,131,"a","male",2012-01-05
"1685",340,131,"c","male",2012-01-05
"1686",340,131,"b","male",2012-01-05
"1687",341,136,"a","male",2012-02-22
"1688",341,136,"a","male",2012-02-22
"1690",341,136,"b","male",2012-02-22
"1691",341,136,"a","male",2012-02-22
"1692",341,136,"b","male",2012-02-22
"1693",341,136,"b","male",2012-02-22
"1694",342,186,"a","female",2012-02-22
"1695",342,186,"a","female",2012-02-22
"1696",342,186,"b","female",2012-02-22
"1697",343,236,"c","female",2012-02-18
"1698",343,236,"c","female",2012-02-18
"1699",343,236,"c","female",2012-02-18
"1700",343,236,"a","female",2012-02-18
"1701",343,236,"a","female",2012-02-18
"1702",343,236,"c","female",2012-02-18
"1704",344,72,"c","female",2012-03-21
"1705",344,72,"b","female",2012-03-21
"1706",344,72,"a","female",2012-03-21
"1707",344,72,"a","female",2012-03-21
"1708",344,72,"a","female",2012-03-21
"1709",345,79,"a","female",2012-01-07
"1712",345,79,"c","female",2012-01-07
"1713",346,236,"c","female",2012-01-12
"1714",346,236,"c","female",2012-01-12
"1715",346,236,"b","female",2012-01-12
"1716",346,236,"a","female",2012-01-12
"1717",346,236,"a","female",2012-01-12
"1718",346,236,"a","female",2012-01-12
"1719",346,236,"b","female",2012-01-12
"1720",347,198,"b","female",2012-03-18
"1722",348,201,"a","female",2012-01-28
"1723",348,201,"a","female",2012-01-28
"1724",348,201,"a","female",2012-01-28
"1725",348,201,"a","female",2012-01-28
"1726",348,201,"c","female",2012-01-28
"1727",348,201,"b","female",2012-01-28
"1729",349,14,"a","male",2012-02-02
"1730",349,14,"b","male",2012-02-02
"1731",350,16,"a","male",2012-03-11
"1732",350,16,"a","male",2012-03-11
"1733",350,16,"a","male",2012-03-11
"1734",350,16,"a","male",2012-03-11
"1735",351,160,"b","female",2012-03-20
"1736",351,160,"c","female",2012-03-20
"1737",351,160,"c","female",2012-03-20
"1738",352,137,"c","male",2012-02-05
"1739",352,137,"a","male",2012-02-05
"1740",352,137,"b","male",2012-02-05
"1741",353,189,"a","male",2012-02-08
"1742",353,189,"a","male",2012-02-08
"1743",353,189,"c","male",2012-02-08
"1744",353,189,"a","male",2012-02-08
"1745",354,161,"a","female",2012-03-28
"1746",354,161,"b","female",2012-03-28
"1747",354,161,"c","female",2012-03-28
"1748",354,161,"a","female",2012-03-28
"1749",354,161,"a","female",2012-03-28
"1750",355,3,"a","female",2012-02-06
"1751",355,3,"c","female",2012-02-06
"1752",355,3,"c","female",2012-02-06
"1753",355,3,"c","female",2012-02-06
"1754",355,3,"b","female",2012-02-06
"1755",355,3,"a","female",2012-02-06
"1756",356,251,"a","female",2012-03-30
"1757",356,251,"a","female",2012-03-30
"1758",356,251,"a","female",2012-03-30
"1759",356,251,"a","female",2012-03-30
"1760",357,32,"a","female",2012-01-25
"1761",357,32,"a","female",2012-01-25
"1763",357,32,"a","female",2012-01-25
"1764",357,32,"a","female",2012-01-25
"1765",357,32,"c","female",2012-01-25
"1766",357,32,"a","female",2012-01-25
"1768",358,153,"c","female",2012-01-30
"1769",358,153,"c","female",2012-01-30
"1770",358,153,"a","female",2012-01-30
"1771",358,153,"c","female",2012-01-30
"1772",358,153,"b","female",2012-01-30
"1773",358,153,"a","female",2012-01-30
"1774",358,153,"a","female",2012-01-30
"1777",359,95,"a","male",2012-01-18
"1778",359,95,"b","male",2012-01-18
"1779",359,95,"b","male",2012-01-18
"1780",359,95,"c","male",2012-01-18
"1781",359,95,"a","male",2012-01-18
"1782",360,28,"a","male",2012-02-25
"1783",360,28,"a","male",2012-02-25
"1784",360,28,"a","male",2012-02-25
"1786",360,28,"a","male",2012-02-25
"1787",360,28,"a","male",2012-02-25
"1788",361,96,"b","male",2012-03-21
"1789",361,96,"c","male",2012-03-21
"1790",361,96,"b","male",2012-03-21
"1791",361,96,"a","male",2012-03-21
"1792",361,96,"a","male",2012-03-21
"1793",362,147,"b","male",2012-03-12
"1794",362,147,"a","male",2012-03-12
"1795",362,147,"a","male",2012-03-12
"1797",362,147,"a","male",2012-03-12
"1798",363,71,"b","female",2012-03-22
"1799",363,71,"c","female",2012-03-22
"1800",363,71,"c","female",2012-03-22
"1801",363,71,"c","female",2012-03-22
"1803",363,71,"b","female",2012-03-22
"1804",364,213,"a","female",2012-03-28
"1805",364,213,"a","female",2012-03-28
"1806",364,213,"b","female",2012-03-28
"1807",364,213,"a","female",2012-03-28
"1808",364,213,"b","female",2012-03-28
"1809",364,213,"b","female",2012-03-28
"1811",364,213,"c","female",2012-03-28
"1812",364,213,"a","female",2012-03-28
"1813",365,49,"a","female",2012-03-20
"1814",365,49,"a","female",2012-03-20
"1815",365,49,"c","female",2012-03-20
"1816",365,49,"b","female",2012-03-20
"1817",366,62,"a","female",2012-03-19
"1818",366,62,"a","female",2012-03-19
"1819",366,62,"a","female",2012-03-19
"1820",366,62,"b","female",2012-03-19
"1821",366,62,"a","female",2012-03-19
"1822",366,62,"b","female",2012-03-19
"1823",366,62,"c","female",2012-03-19
"1824",366,62,"a","female",2012-03-19
"1826",367,232,"a","male",2012-01-18
"1827",367,232,"a","male",2012-01-18
"1828",367,232,"a","male",2012-01-18
"1830",367,232,"c","male",2012-01-18
"1831",368,203,"b","male",2012-03-29
"1832",368,203,"a","male",2012-03-29
"1833",368,203,"a","male",2012-03-29
"1834",368,203,"a","male",2012-03-29
"1835",368,203,"a","male",2012-03-29
"1836",368,203,"a","male",2012-03-29
"1837",368,203,"a","male",2012-03-29
"1838",368,203,"c","male",2012-03-29
"1839",369,273,"b","female",2012-03-16
"1840",369,273,"b","female",2012-03-16
"1841",369,273,"c","female",2012-03-16
"1842",369,273,"a","female",2012-03-16
"1843",369,273,"a","female",2012-03-16
"1848",369,273,"a","female",2012-03-16
"1849",369,273,"a","female",2012-03-16
"1850",369,273,"b","female",2012-03-16
"1851",370,15,"a","male",2012-02-05
"1852",371,47,"a","male",2012-02-16
"1853",371,47,"a","male",2012-02-16
"1854",371,47,"b","male",2012-02-16
"1856",371,47,"a","male",2012-02-16
"1857",372,211,"a","male",2012-01-05
"1858",372,211,"c","male",2012-01-05
"1859",373,77,"b","male",2012-03-22
"1860",373,77,"b","male",2012-03-22
"1862",373,77,"c","male",2012-03-22
"1864",373,77,"a","male",2012-03-22
"1865",373,77,"c","male",2012-03-22
"1866",373,77,"a","male",2012-03-22
"1867",373,77,"a","male",2012-03-22
"1868",374,238,"a","female",2012-01-11
"1869",374,238,"b","female",2012-01-11
"1870",374,238,"a","female",2012-01-11
"1871",374,238,"c","female",2012-01-11
"1872",374,238,"a","female",2012-01-11
"1873",374,238,"a","female",2012-01-11
"1874",375,2,"b","female",2012-03-11
"1875",375,2,"a","female",2012-03-11
"1876",375,2,"a","female",2012-03-11
"1877",375,2,"a","female",2012-03-11
"1878",375,2,"a","female",2012-03-11
"1879",375,2,"a","female",2012-03-11
"1880",376,57,"a","male",2012-01-30
"1882",376,57,"a","male",2012-01-30
"1883",376,57,"a","male",2012-01-30
"1884",376,57,"a","male",2012-01-30
"1885",377,149,"b","female",2012-01-11
"1886",377,149,"a","female",2012-01-11
"1887",377,149,"a","female",2012-01-11
"1888",377,149,"b","female",2012-01-11
"1889",377,149,"b","female",2012-01-11
"1890",377,149,"a","female",2012-01-11
"1891",377,149,"a","female",2012-01-11
"1893",378,171,"b","female",2012-03-22
"1894",379,26,"a","female",2012-03-10
"1895",379,26,"a","female",2012-03-10
"1896",379,26,"c","female",2012-03-10
"1898",379,26,"b","female",2012-03-10
"1899",379,26,"b","female",2012-03-10
"1900",379,26,"c","female",2012-03-10
"1901",379,26,"b","female",2012-03-10
"1902",380,8,"a","male",2012-01-29
"1903",380,8,"a","male",2012-01-29
"1904",380,8,"b","male",2012-01-29
"1905",380,8,"a","male",2012-01-29
"1906",380,8,"a","male",2012-01-29
"1907",380,8,"b","male",2012-01-29
"1908",381,148,"c","female",2012-03-08
"1909",381,148,"c","female",2012-03-08
"1910",381,148,"b","female",2012-03-08
"1911",381,148,"a","female",2012-03-08
"1912",381,148,"c","female",2012-03-08
"1913",381,148,"b","female",2012-03-08
"1914",381,148,"b","female",2012-03-08
"1915",382,218,"a","female",2012-02-02
"1916",382,218,"a","female",2012-02-02
"1917",382,218,"a","female",2012-02-02
"1918",382,218,"a","female",2012-02-02
"1920",382,218,"a","female",2012-02-02
"1921",382,218,"b","female",2012-02-02
"1922",382,218,"a","female",2012-02-02
"1923",382,218,"c","female",2012-02-02
"1924",382,218,"a","female",2012-02-02
"1925",382,218,"c","female",2012-02-02
"1926",383,115,"a","male",2012-02-04
"1927",383,115,"a","male",2012-02-04
"1928",384,46,"a","female",2012-03-11
"1930",384,46,"c","female",2012-03-11
"1931",385,227,"a","male",2012-03-25
"1933",385,227,"c","male",2012-03-25
"1934",385,227,"a","male",2012-03-25
"1935",386,203,"a","male",2012-03-15
"1936",386,203,"a","male",2012-03-15
"1937",386,203,"a","male",2012-03-15
"1939",387,252,"b","female",2012-03-10
"1940",387,252,"a","female",2012-03-10
"1941",387,252,"a","female",2012-03-10
"1943",387,252,"a","female",2012-03-10
"1944",388,257,"a","female",2012-02-01
"1945",388,257,"a","female",2012-02-01
"1946",388,257,"c","female",2012-02-01
"1947",388,257,"a","female",2012-02-01
"1948",388,257,"a","female",2012-02-01
"1949",389,286,"a","female",2012-02-15
"1950",389,286,"a","female",2012-02-15
"1951",389,286,"a","female",2012-02-15
"1952",389,286,"a","female",2012-02-15
"1953",389,286,"c","female",2012-02-15
"1954",389,286,"b","female",2012-02-15
"1956",389,286,"a","female",2012-02-15
"1957",389,286,"a","female",2012-02-15
"1958",389,286,"b","female",2012-02-15
"1959",389,286,"b","female",2012-02-15
"1960",390,177,"a","female",2012-01-31
"1961",390,177,"a","female",2012-01-31
"1962",390,177,"b","female",2012-01-31
"1963",390,177,"a","female",2012-01-31
"1964",390,177,"a","female",2012-01-31
"1965",390,177,"a","female",2012-01-31
"1966",390,177,"c","female",2012-01-31
"1967",391,23,"a","female",2012-03-12
"1969",391,23,"a","female",2012-03-12
"1970",391,23,"b","female",2012-03-12
"1971",391,23,"a","female",2012-03-12
"1972",391,23,"a","female",2012-03-12
"1973",391,23,"b","female",2012-03-12
"1974",391,23,"a","female",2012-03-12
"1976",392,165,"a","male",2012-02-16
"1977",392,165,"b","male",2012-02-16
"1978",393,206,"c","female",2012-03-21
"1980",393,206,"a","female",2012-03-21
"1981",393,206,"b","female",2012-03-21
"1982",393,206,"a","female",2012-03-21
"1984",394,148,"a","female",2012-02-28
"1985",394,148,"b","female",2012-02-28
"1986",394,148,"c","female",2012-02-28
"1987",394,148,"a","female",2012-02-28
"1988",394,148,"a","female",2012-02-28
"1989",394,148,"a","female",2012-02-28
"1990",394,148,"a","female",2012-02-28
"1991",394,148,"b","female",2012-02-28
"1992",395,282,"b","female",2012-03-23
"1993",395,282,"a","female",2012-03-23
"1994",395,282,"b","female",2012-03-23
"1995",395,282,"a","female",2012-03-23
"1996",395,282,"a","female",2012-03-23
"1997",396,113,"a","female",2012-02-12
"1999",396,113,"a","female",2012-02-12
"2000",396,113,"a","female",2012-02-12
"2002",397,11,"a","male",2012-03-12
"2003",397,11,"b","male",2012-03-12
"2005",397,11,"a","male",2012-03-12
"2006",397,11,"a","male",2012-03-12
"2007",397,11,"b","male",2012-03-12
"2008",398,199,"a","female",2012-03-14
"2009",398,199,"b","female",2012-03-14
"2011",398,199,"a","female",2012-03-14
"2012",398,199,"a","female",2012-03-14
"2013",398,199,"a","female",2012-03-14
"2014",399,266,"a","female",2012-02-16
"2015",399,266,"b","female",2012-02-16
"2017",399,266,"a","female",2012-02-16
"2018",399,266,"a","female",2012-02-16
"2019",399,266,"a","female",2012-02-16
"2020",399,266,"b","female",2012-02-16
"2021",400,30,"c","male",2012-01-15
"2022",400,30,"a","male",2012-01-15
"2023",400,30,"b","male",2012-01-15
"2024",400,30,"a","male",2012-01-15
"2025",400,30,"b","male",2012-01-15
"2026",400,30,"c","male",2012-01-15
"2027",400,30,"b","male",2012-01-15
"2028",401,291,"a","male",2012-02-26
"2030",401,291,"a","male",2012-02-26
"2031",401,291,"a","male",2012-02-26
"2032",401,291,"a","male",2012-02-26
"2033",402,156,"a","male",2012-01-05
"2034",402,156,"a","male",2012-01-05
"2035",402,156,"a","male",2012-01-05
"2036",402,156,"a","male",2012-01-05
"2037",402,156,"c","male",2012-01-05
"2038",403,115,"a","male",2012-02-05
"2040",403,115,"a","male",2012-02-05
"2041",403,115,"b","male",2012-02-05
"2042",404,292,"a","male",2012-03-20
"2044",405,70,"a","female",2012-03-16
"2045",405,70,"a","female",2012-03-16
"2046",405,70,"a","female",2012-03-16
"2047",406,71,"a","female",2012-01-16
"2048",406,71,"a","female",2012-01-16
"2049",406,71,"a","female",2012-01-16
"2050",406,71,"a","female",2012-01-16
"2051",406,71,"c","female",2012-01-16
"2052",406,71,"a","female",2012-01-16
"2054",407,39,"a","male",2012-01-12
"2055",407,39,"a","male",2012-01-12
"2056",407,39,"a","male",2012-01-12
"2058",408,247,"a","female",2012-03-20
"2059",408,247,"b","female",2012-03-20
"2060",408,247,"a","female",2012-03-20
"2061",408,247,"a","female",2012-03-20
"2062",408,247,"a","female",2012-03-20
"2063",409,276,"a","female",2012-02-09
"2064",409,276,"a","female",2012-02-09
"2065",409,276,"c","female",2012-02-09
"2066",409,276,"c","female",2012-02-09
"2067",410,156,"c","male",2012-03-21
"2068",411,170,"a","female",2012-01-11
"2069",411,170,"a","female",2012-01-11
"2070",411,170,"a","female",2012-01-11
"2071",411,170,"c","female",2012-01-11
"2072",412,47,"a","male",2012-02-23
"2073",412,47,"b","male",2012-02-23
"2074",412,47,"a","male",2012-02-23
"2075",412,47,"a","male",2012-02-23
"2076",412,47,"a","male",2012-02-23
"2077",412,47,"b","male",2012-02-23
"2079",412,47,"a","male",2012-02-23
"2080",413,36,"a","female",2012-01-19
"2081",413,36,"b","female",2012-01-19
"2082",413,36,"b","female",2012-01-19
"2083",413,36,"a","female",2012-01-19
"2084",414,114,"a","female",2012-03-15
"2085",414,114,"a","female",2012-03-15
"2086",414,114,"b","female",2012-03-15
"2087",414,114,"b","female",2012-03-15
"2089",414,114,"a","female",2012-03-15
"2090",414,114,"a","female",2012-03-15
"2091",414,114,"b","female",2012-03-15
"2092",414,114,"a","female",2012-03-15
"2093",414,114,"a","female",2012-03-15
"2094",414,114,"c","female",2012-03-15
"2095",415,102,"c","female",2012-03-21
"2096",415,102,"a","female",2012-03-21
"2097",415,102,"b","female",2012-03-21
"2098",415,102,"a","female",2012-03-21
"2100",416,170,"a","female",2012-03-27
"2101",416,170,"b","female",2012-03-27
"2103",417,109,"a","female",2012-01-19
"2104",417,109,"a","female",2012-01-19
"2105",417,109,"a","female",2012-01-19
"2106",417,109,"a","female",2012-01-19
"2107",417,109,"a","female",2012-01-19
"2108",417,109,"b","female",2012-01-19
"2109",418,209,"a","male",2012-01-31
"2110",418,209,"a","male",2012-01-31
"2111",418,209,"b","male",2012-01-31
"2112",418,209,"a","male",2012-01-31
"2113",418,209,"a","male",2012-01-31
"2114",418,209,"a","male",2012-01-31
"2115",418,209,"a","male",2012-01-31
"2116",418,209,"b","male",2012-01-31
"2117",419,243,"a","female",2012-01-09
"2118",419,243,"c","female",2012-01-09
"2119",419,243,"a","female",2012-01-09
"2120",419,243,"b","female",2012-01-09
"2121",420,148,"b","female",2012-02-18
"2123",420,148,"a","female",2012-02-18
"2124",420,148,"a","female",2012-02-18
"2126",421,182,"a","female",2012-01-03
"2127",421,182,"a","female",2012-01-03
"2128",421,182,"c","female",2012-01-03
"2129",421,182,"a","female",2012-01-03
"2130",422,112,"a","male",2012-02-17
"2131",422,112,"c","male",2012-02-17
"2133",422,112,"a","male",2012-02-17
"2134",422,112,"a","male",2012-02-17
"2135",423,286,"a","female",2012-01-02
"2136",423,286,"b","female",2012-01-02
"2138",423,286,"a","female",2012-01-02
"2139",423,286,"a","female",2012-01-02
"2140",423,286,"a","female",2012-01-02
"2141",424,104,"a","male",2012-02-29
"2142",424,104,"a","male",2012-02-29
"2143",424,104,"a","male",2012-02-29
"2144",424,104,"a","male",2012-02-29
"2145",424,104,"a","male",2012-02-29
"2146",424,104,"c","male",2012-02-29
"2147",424,104,"a","male",2012-02-29
"2148",424,104,"a","male",2012-02-29
"2149",424,104,"a","male",2012-02-29
"2150",425,140,"a","male",2012-03-24
"2152",425,140,"a","male",2012-03-24
"2153",426,293,"a","female",2012-03-02
"2154",426,293,"c","female",2012-03-02
"2155",426,293,"a","female",2012-03-02
"2156",426,293,"a","female",2012-03-02
"2157",426,293,"b","female",2012-03-02
"2158",426,293,"b","female",2012-03-02
"2160",426,293,"a","female",2012-03-02
"2161",427,73,"a","female",2012-02-21
"2162",427,73,"a","female",2012-02-21
"2163",428,216,"a","male",2012-03-11
"2164",428,216,"a","male",2012-03-11
"2165",428,216,"a","male",2012-03-11
"2166",428,216,"a","male",2012-03-11
"2167",428,216,"b","male",2012-03-11
"2168",429,213,"a","female",2012-03-27
"2169",429,213,"b","female",2012-03-27
"2170",429,213,"a","female",2012-03-27
"2171",429,213,"c","female",2012-03-27
"2172",429,213,"a","female",2012-03-27
"2173",430,149,"a","female",2012-03-07
"2174",430,149,"a","female",2012-03-07
"2175",430,149,"b","female",2012-03-07
"2176",430,149,"b","female",2012-03-07
"2177",431,72,"c","female",2012-01-20
"2178",431,72,"b","female",2012-01-20
"2181",431,72,"b","female",2012-01-20
"2182",432,241,"c","male",2012-02-19
"2183",432,241,"c","male",2012-02-19
"2184",433,9,"c","male",2012-01-10
"2185",433,9,"a","male",2012-01-10
"2186",433,9,"c","male",2012-01-10
"2187",433,9,"c","male",2012-01-10
"2188",433,9,"c","male",2012-01-10
"2189",433,9,"a","male",2012-01-10
"2190",433,9,"b","male",2012-01-10
"2191",433,9,"a","male",2012-01-10
"2192",433,9,"a","male",2012-01-10
"2193",433,9,"a","male",2012-01-10
"2194",434,257,"a","female",2012-03-07
"2195",434,257,"b","female",2012-03-07
"2196",434,257,"b","female",2012-03-07
"2198",434,257,"a","female",2012-03-07
"2199",434,257,"c","female",2012-03-07
"2200",434,257,"a","female",2012-03-07
"2201",434,257,"c","female",2012-03-07
"2202",434,257,"c","female",2012-03-07
"2203",435,248,"b","male",2012-01-16
"2204",436,267,"a","female",2012-03-05
"2205",436,267,"a","female",2012-03-05
"2206",436,267,"b","female",2012-03-05
"2207",436,267,"a","female",2012-03-05
"2208",437,265,"c","female",2012-02-21
"2209",437,265,"a","female",2012-02-21
"2210",438,195,"a","female",2012-01-04
"2211",438,195,"b","female",2012-01-04
"2213",439,152,"a","male",2012-01-04
"2214",439,152,"b","male",2012-01-04
"2215",439,152,"a","male",2012-01-04
"2217",439,152,"a","male",2012-01-04
"2218",439,152,"a","male",2012-01-04
"2219",439,152,"a","male",2012-01-04
"2221",439,152,"b","male",2012-01-04
"2222",439,152,"c","male",2012-01-04
"2223",440,268,"b","female",2012-02-07
"2224",440,268,"b","female",2012-02-07
"2225",441,184,"c","male",2012-01-06
"2226",441,184,"c","male",2012-01-06
"2227",441,184,"b","male",2012-01-06
"2228",441,184,"c","male",2012-01-06
"2229",441,184,"b","male",2012-01-06
"2230",441,184,"a","male",2012-01-06
"2231",442,69,"a","male",2012-01-19
"2232",442,69,"a","male",2012-01-19
"2233",442,69,"a","male",2012-01-19
"2234",442,69,"a","male",2012-01-19
"2235",442,69,"b","male",2012-01-19
"2236",442,69,"a","male",2012-01-19
"2237",442,69,"a","male",2012-01-19
"2238",442,69,"a","male",2012-01-19
"2239",443,9,"a","male",2012-01-30
"2240",443,9,"a","male",2012-01-30
"2241",443,9,"c","male",2012-01-30
"2242",443,9,"a","male",2012-01-30
"2244",443,9,"b","male",2012-01-30
"2245",444,65,"a","male",2012-03-09
"2246",444,65,"a","male",2012-03-09
"2248",444,65,"a","male",2012-03-09
"2249",444,65,"a","male",2012-03-09
"2250",444,65,"b","male",2012-03-09
"2252",444,65,"a","male",2012-03-09
"2254",444,65,"a","male",2012-03-09
"2255",445,164,"c","female",2012-02-24
"2256",445,164,"a","female",2012-02-24
"2259",446,117,"b","female",2012-01-06
"2260",446,117,"b","female",2012-01-06
"2261",446,117,"a","female",2012-01-06
"2262",446,117,"a","female",2012-01-06
"2263",447,55,"a","female",2012-02-12
"2264",447,55,"a","female",2012-02-12
"2265",447,55,"c","female",2012-02-12
"2266",447,55,"a","female",2012-02-12
"2267",448,117,"a","female",2012-03-12
"2270",448,117,"b","female",2012-03-12
"2271",449,298,"b","female",2012-01-22
"2272",449,298,"c","female",2012-01-22
"2274",449,298,"a","female",2012-01-22
"2275",449,298,"a","female",2012-01-22
"2276",450,4,"a","female",2012-02-01
"2277",450,4,"a","female",2012-02-01
"2278",450,4,"c","female",2012-02-01
"2280",450,4,"a","female",2012-02-01
"2281",450,4,"a","female",2012-02-01
"2282",451,257,"b","female",2012-02-08
"2283",451,257,"a","female",2012-02-08
"2284",451,257,"b","female",2012-02-08
"2285",452,192,"c","female",2012-02-09
"2286",452,192,"b","female",2012-02-09
"2287",452,192,"a","female",2012-02-09
"2288",452,192,"c","female",2012-02-09
"2289",452,192,"a","female",2012-02-09
"2290",452,192,"a","female",2012-02-09
"2291",453,135,"b","male",2012-01-04
"2292",453,135,"a","male",2012-01-04
"2293",453,135,"b","male",2012-01-04
"2294",453,135,"a","male",2012-01-04
"2296",454,140,"a","male",2012-02-14
"2297",454,140,"b","male",2012-02-14
"2298",454,140,"a","male",2012-02-14
"2299",455,92,"a","male",2012-01-06
"2300",456,17,"c","female",2012-03-15
"2301",456,17,"a","female",2012-03-15
"2302",456,17,"b","female",2012-03-15
"2303",456,17,"b","female",2012-03-15
"2305",456,17,"a","female",2012-03-15
"2306",457,1,"a","male",2012-03-08
"2307",457,1,"a","male",2012-03-08
"2308",457,1,"a","male",2012-03-08
"2309",457,1,"b","male",2012-03-08
"2310",457,1,"b","male",2012-03-08
"2311",457,1,"a","male",2012-03-08
"2312",458,52,"a","male",2012-02-18
"2313",458,52,"a","male",2012-02-18
"2315",459,28,"a","male",2012-03-04
"2316",459,28,"b","male",2012-03-04
"2317",460,175,"c","male",2012-02-17
"2318",460,175,"a","male",2012-02-17
"2319",460,175,"a","male",2012-02-17
"2320",461,138,"b","female",2012-02-24
"2321",461,138,"a","female",2012-02-24
"2323",461,138,"b","female",2012-02-24
"2324",461,138,"a","female",2012-02-24
"2325",461,138,"a","female",2012-02-24
"2326",462,54,"a","female",2012-01-03
"2327",462,54,"a","female",2012-01-03
"2328",462,54,"a","female",2012-01-03
"2329",462,54,"a","female",2012-01-03
"2331",462,54,"b","female",2012-01-03
"2332",463,228,"b","female",2012-03-30
"2333",463,228,"a","female",2012-03-30
"2334",463,228,"b","female",2012-03-30
"2335",463,228,"c","female",2012-03-30
"2336",464,221,"a","female",2012-02-07
"2337",464,221,"a","female",2012-02-07
"2338",464,221,"a","female",2012-02-07
"2339",465,282,"b","female",2012-03-22
"2340",465,282,"b","female",2012-03-22
"2341",465,282,"b","female",2012-03-22
"2342",465,282,"b","female",2012-03-22
"2343",465,282,"c","female",2012-03-22
"2344",466,44,"a","male",2012-01-25
"2345",466,44,"a","male",2012-01-25
"2346",466,44,"a","male",2012-01-25
"2347",466,44,"a","male",2012-01-25
"2348",466,44,"b","male",2012-01-25
"2349",466,44,"a","male",2012-01-25
"2350",466,44,"b","male",2012-01-25
"2351",467,188,"a","male",2012-03-19
"2352",467,188,"a","male",2012-03-19
"2354",468,40,"a","female",2012-03-01
"2355",468,40,"b","female",2012-03-01
"2356",468,40,"c","female",2012-03-01
"2357",468,40,"a","female",2012-03-01
"2358",468,40,"a","female",2012-03-01
"2359",469,23,"b","female",2012-02-24
"2360",469,23,"a","female",2012-02-24
"2361",469,23,"a","female",2012-02-24
"2362",469,23,"b","female",2012-02-24
"2363",469,23,"a","female",2012-02-24
"2364",469,23,"c","female",2012-02-24
"2365",469,23,"a","female",2012-02-24
"2367",470,274,"c","male",2012-01-08
"2368",470,274,"a","male",2012-01-08
"2369",471,227,"a","male",2012-03-22
"2370",471,227,"a","male",2012-03-22
"2372",471,227,"a","male",2012-03-22
"2373",472,78,"a","female",2012-03-11
"2374",472,78,"a","female",2012-03-11
"2375",472,78,"a","female",2012-03-11
"2377",472,78,"a","female",2012-03-11
"2380",473,119,"a","female",2012-01-12
"2381",473,119,"b","female",2012-01-12
"2382",474,176,"a","female",2012-01-10
"2383",474,176,"a","female",2012-01-10
"2385",474,176,"a","female",2012-01-10
"2386",475,173,"a","female",2012-03-11
"2387",475,173,"b","female",2012-03-11
"2388",475,173,"a","female",2012-03-11
"2389",475,173,"a","female",2012-03-11
"2390",475,173,"a","female",2012-03-11
"2391",476,25,"b","male",2012-02-03
"2392",476,25,"c","male",2012-02-03
"2393",476,25,"b","male",2012-02-03
"2394",477,94,"a","male",2012-02-28
"2395",477,94,"a","male",2012-02-28
"2396",477,94,"a","male",2012-02-28
"2397",477,94,"a","male",2012-02-28
"2398",477,94,"b","male",2012-02-28
"2400",477,94,"c","male",2012-02-28
"2401",477,94,"c","male",2012-02-28
"2402",478,107,"a","female",2012-02-26
"2403",478,107,"a","female",2012-02-26
"2404",478,107,"a","female",2012-02-26
"2405",478,107,"b","female",2012-02-26
"2407",478,107,"b","female",2012-02-26
"2408",478,107,"a","female",2012-02-26
"2409",478,107,"b","female",2012-02-26
"2410",478,107,"a","female",2012-02-26
"2411",478,107,"a","female",2012-02-26
"2412",479,171,"b","female",2012-01-03
"2413",479,171,"b","female",2012-01-03
"2414",479,171,"a","female",2012-01-03
"2415",480,6,"b","female",2012-02-17
"2416",480,6,"a","female",2012-02-17
"2417",481,110,"a","female",2012-01-20
"2418",481,110,"a","female",2012-01-20
"2419",481,110,"a","female",2012-01-20
"2420",481,110,"a","female",2012-01-20
"2421",481,110,"c","female",2012-01-20
"2422",481,110,"a","female",2012-01-20
"2423",482,152,"a","male",2012-02-07
"2424",482,152,"a","male",2012-02-07
"2425",482,152,"a","male",2012-02-07
"2426",482,152,"c","male",2012-02-07
"2427",482,152,"a","male",2012-02-07
"2428",482,152,"c","male",2012-02-07
"2429",482,152,"b","male",2012-02-07
"2430",483,112,"a","male",2012-02-04
"2431",483,112,"a","male",2012-02-04
"2432",483,112,"a","male",2012-02-04
"2433",484,263,"a","female",2012-01-29
"2434",484,263,"b","female",2012-01-29
"2435",484,263,"b","female",2012-01-29
